index,Disease,Disease_Code,State,Year,Gender,Age,Age_Code,STD_Cases,Population,Rate_per_100K
123,Chlamydia,274,Alabama,2011,Male,35-39 years,35-39,245,144329,169.75
124,Chlamydia,274,Alabama,2011,Male,40+ years,40+,262,1063796,24.63
125,Chlamydia,274,Alabama,2011,Male,Unknown,99,12,,
126,Chlamydia,274,Alabama,2012,Male,0-14 years,0-14,42,475717,8.83
127,Chlamydia,274,Alabama,2012,Male,15-19 years,15-19,2093,165508,1264.59
128,Chlamydia,274,Alabama,2012,Male,20-24 years,20-24,3435,176160,1949.93
129,Chlamydia,274,Alabama,2012,Male,25-29 years,25-29,1439,153084,940.01
130,Chlamydia,274,Alabama,2012,Male,30-34 years,30-34,661,151045,437.62
131,Chlamydia,274,Alabama,2012,Male,35-39 years,35-39,287,142261,201.74
132,Chlamydia,274,Alabama,2012,Male,40+ years,40+,333,1074782,30.98
133,Chlamydia,274,Alabama,2012,Male,Unknown,99,5,,
134,Chlamydia,274,Alabama,2013,Male,0-14 years,0-14,51,469840,10.85
135,Chlamydia,274,Alabama,2013,Male,15-19 years,15-19,1942,163751,1185.95
136,Chlamydia,274,Alabama,2013,Male,20-24 years,20-24,3416,178447,1914.29
137,Chlamydia,274,Alabama,2013,Male,25-29 years,25-29,1492,153647,971.06
138,Chlamydia,274,Alabama,2013,Male,30-34 years,30-34,657,152362,431.21
139,Chlamydia,274,Alabama,2013,Male,35-39 years,35-39,312,142291,219.27
140,Chlamydia,274,Alabama,2013,Male,40+ years,40+,323,1085009,29.77
141,Chlamydia,274,Alabama,2013,Male,Unknown,99,8,,
142,Chlamydia,274,Alabama,2014,Male,0-14 years,0-14,39,469840,8.3
143,Chlamydia,274,Alabama,2014,Male,15-19 years,15-19,1713,163751,1046.1
144,Chlamydia,274,Alabama,2014,Male,20-24 years,20-24,3471,178447,1945.12
145,Chlamydia,274,Alabama,2014,Male,25-29 years,25-29,1587,153647,1032.89
146,Chlamydia,274,Alabama,2014,Male,30-34 years,30-34,777,152362,509.97
147,Chlamydia,274,Alabama,2014,Male,35-39 years,35-39,354,142291,248.79
148,Chlamydia,274,Alabama,2014,Male,40+ years,40+,372,1085009,34.29
149,Chlamydia,274,Alabama,2014,Male,Unknown,99,5,,
150,Chlamydia,274,Alaska,1996,Male,0-14 years,0-14,3,80447,3.73
151,Chlamydia,274,Alaska,1996,Male,15-19 years,15-19,70,23843,293.59
152,Chlamydia,274,Alaska,1996,Male,20-24 years,20-24,93,20389,456.13
153,Chlamydia,274,Alaska,1996,Male,25-29 years,25-29,41,20809,197.03
154,Chlamydia,274,Alaska,1996,Male,30-34 years,30-34,19,30095,63.13
155,Chlamydia,274,Alaska,1996,Male,35-39 years,35-39,13,32485,40.02
156,Chlamydia,274,Alaska,1996,Male,40+ years,40+,18,108546,16.58
157,Chlamydia,274,Alaska,1996,Male,Unknown,99,6,,
158,Chlamydia,274,Alaska,1997,Male,0-14 years,0-14,3,81139,3.7
159,Chlamydia,274,Alaska,1997,Male,15-19 years,15-19,74,24669,299.97
160,Chlamydia,274,Alaska,1997,Male,20-24 years,20-24,128,20463,625.52
161,Chlamydia,274,Alaska,1997,Male,25-29 years,25-29,66,20378,323.88
162,Chlamydia,274,Alaska,1997,Male,30-34 years,30-34,15,28259,53.08
163,Chlamydia,274,Alaska,1997,Male,35-39 years,35-39,21,31562,66.54
164,Chlamydia,274,Alaska,1997,Male,40+ years,40+,14,111686,12.54
165,Chlamydia,274,Alaska,1997,Male,Unknown,99,4,,
166,Chlamydia,274,Alaska,1998,Male,0-14 years,0-14,4,82553,4.85
167,Chlamydia,274,Alaska,1998,Male,15-19 years,15-19,118,25684,459.43
168,Chlamydia,274,Alaska,1998,Male,20-24 years,20-24,172,20569,836.21
169,Chlamydia,274,Alaska,1998,Male,25-29 years,25-29,68,20931,324.88
170,Chlamydia,274,Alaska,1998,Male,30-34 years,30-34,29,26485,109.5
171,Chlamydia,274,Alaska,1998,Male,35-39 years,35-39,18,30640,58.75
172,Chlamydia,274,Alaska,1998,Male,40+ years,40+,16,114561,13.97
173,Chlamydia,274,Alaska,1998,Male,Unknown,99,3,,
174,Chlamydia,274,Alaska,1999,Male,0-14 years,0-14,2,81581,2.45
175,Chlamydia,274,Alaska,1999,Male,15-19 years,15-19,103,26165,393.66
176,Chlamydia,274,Alaska,1999,Male,20-24 years,20-24,154,20966,734.52
177,Chlamydia,274,Alaska,1999,Male,25-29 years,25-29,63,21634,291.21
178,Chlamydia,274,Alaska,1999,Male,30-34 years,30-34,39,25070,155.56
179,Chlamydia,274,Alaska,1999,Male,35-39 years,35-39,39,29718,131.23
180,Chlamydia,274,Alaska,1999,Male,40+ years,40+,24,118379,20.27
181,Chlamydia,274,Alaska,1999,Male,Unknown,99,6,,
182,Chlamydia,274,Alaska,2000,Male,0-14 years,0-14,3,80561,3.72
183,Chlamydia,274,Alaska,2000,Male,15-19 years,15-19,201,26813,749.64
184,Chlamydia,274,Alaska,2000,Male,20-24 years,20-24,257,21302,1206.46
185,Chlamydia,274,Alaska,2000,Male,25-29 years,25-29,114,21955,519.24
186,Chlamydia,274,Alaska,2000,Male,30-34 years,30-34,56,24017,233.17
187,Chlamydia,274,Alaska,2000,Male,35-39 years,35-39,40,28224,141.72
188,Chlamydia,274,Alaska,2000,Male,40+ years,40+,34,121717,27.93
189,Chlamydia,274,Alaska,2000,Male,Unknown,99,1,,
190,Chlamydia,274,Alaska,2001,Male,0-14 years,0-14,7,80287,8.72
191,Chlamydia,274,Alaska,2001,Male,15-19 years,15-19,191,28890,661.13
192,Chlamydia,274,Alaska,2001,Male,20-24 years,20-24,308,21685,1420.34
193,Chlamydia,274,Alaska,2001,Male,25-29 years,25-29,128,21243,602.55
194,Chlamydia,274,Alaska,2001,Male,30-34 years,30-34,39,23362,166.94
195,Chlamydia,274,Alaska,2001,Male,35-39 years,35-39,38,26947,141.02
196,Chlamydia,274,Alaska,2001,Male,40+ years,40+,52,125047,41.58
197,Chlamydia,274,Alaska,2002,Male,0-14 years,0-14,7,80876,8.66
198,Chlamydia,274,Alaska,2002,Male,15-19 years,15-19,294,29913,982.85
199,Chlamydia,274,Alaska,2002,Male,20-24 years,20-24,490,20209,2424.66
200,Chlamydia,274,Alaska,2002,Male,25-29 years,25-29,210,19449,1079.75
201,Chlamydia,274,Alaska,2002,Male,30-34 years,30-34,97,22492,431.26
202,Chlamydia,274,Alaska,2002,Male,35-39 years,35-39,65,25565,254.25
203,Chlamydia,274,Alaska,2002,Male,40+ years,40+,67,134617,49.77
204,Chlamydia,274,Alaska,2003,Male,0-14 years,0-14,8,79813,10.02
205,Chlamydia,274,Alaska,2003,Male,15-19 years,15-19,287,29803,962.99
206,Chlamydia,274,Alaska,2003,Male,20-24 years,20-24,513,25523,2009.95
207,Chlamydia,274,Alaska,2003,Male,25-29 years,25-29,215,19935,1078.51
208,Chlamydia,274,Alaska,2003,Male,30-34 years,30-34,78,22670,344.07
209,Chlamydia,274,Alaska,2003,Male,35-39 years,35-39,61,24956,244.43
210,Chlamydia,274,Alaska,2003,Male,40+ years,40+,73,132581,55.06
211,Chlamydia,274,Alaska,2004,Male,0-14 years,0-14,2,79389,2.52
212,Chlamydia,274,Alaska,2004,Male,15-19 years,15-19,256,29927,855.41
213,Chlamydia,274,Alaska,2004,Male,20-24 years,20-24,529,27929,1894.09
214,Chlamydia,274,Alaska,2004,Male,25-29 years,25-29,241,19939,1208.69
215,Chlamydia,274,Alaska,2004,Male,30-34 years,30-34,102,22183,459.81
216,Chlamydia,274,Alaska,2004,Male,35-39 years,35-39,74,24075,307.37
217,Chlamydia,274,Alaska,2004,Male,40+ years,40+,79,135468,58.32
218,Chlamydia,274,Alaska,2005,Male,0-14 years,0-14,3,79178,3.79
219,Chlamydia,274,Alaska,2005,Male,15-19 years,15-19,269,30139,892.53
220,Chlamydia,274,Alaska,2005,Male,20-24 years,20-24,589,29967,1965.5
221,Chlamydia,274,Alaska,2005,Male,25-29 years,25-29,290,19830,1462.43
222,Chlamydia,274,Alaska,2005,Male,30-34 years,30-34,119,21501,553.46
223,Chlamydia,274,Alaska,2005,Male,35-39 years,35-39,65,23765,273.51
224,Chlamydia,274,Alaska,2005,Male,40+ years,40+,112,138802,80.69
225,Chlamydia,274,Alaska,2006,Male,0-14 years,0-14,7,76222,9.18
226,Chlamydia,274,Alaska,2006,Male,15-19 years,15-19,273,27750,983.78
227,Chlamydia,274,Alaska,2006,Male,20-24 years,20-24,598,29499,2027.19
228,Chlamydia,274,Alaska,2006,Male,25-29 years,25-29,277,26580,1042.14
229,Chlamydia,274,Alaska,2006,Male,30-34 years,30-34,141,23410,602.31
230,Chlamydia,274,Alaska,2006,Male,35-39 years,35-39,66,24189,272.85
231,Chlamydia,274,Alaska,2006,Male,40+ years,40+,96,138761,69.18
232,Chlamydia,274,Alaska,2007,Male,0-14 years,0-14,3,76239,3.93
233,Chlamydia,274,Alaska,2007,Male,15-19 years,15-19,278,27992,993.14
234,Chlamydia,274,Alaska,2007,Male,20-24 years,20-24,662,30975,2137.21
235,Chlamydia,274,Alaska,2007,Male,25-29 years,25-29,343,29399,1166.71
236,Chlamydia,274,Alaska,2007,Male,30-34 years,30-34,150,23728,632.16
237,Chlamydia,274,Alaska,2007,Male,35-39 years,35-39,76,24874,305.54
238,Chlamydia,274,Alaska,2007,Male,40+ years,40+,104,141633,73.43
239,Chlamydia,274,Alaska,2008,Male,0-14 years,0-14,2,75775,2.64
240,Chlamydia,274,Alaska,2008,Male,15-19 years,15-19,287,27250,1053.21
241,Chlamydia,274,Alaska,2008,Male,20-24 years,20-24,647,32007,2021.43
242,Chlamydia,274,Alaska,2008,Male,25-29 years,25-29,351,31084,1129.2
243,Chlamydia,274,Alaska,2008,Male,30-34 years,30-34,151,24523,615.75
244,Chlamydia,274,Alaska,2008,Male,35-39 years,35-39,56,24575,227.87
245,Chlamydia,274,Alaska,2008,Male,40+ years,40+,114,142393,80.06
246,Chlamydia,274,Alaska,2009,Male,0-14 years,0-14,5,78359,6.38
247,Chlamydia,274,Alaska,2009,Male,15-19 years,15-19,348,27808,1251.44
248,Chlamydia,274,Alaska,2009,Male,20-24 years,20-24,721,32283,2233.37
249,Chlamydia,274,Alaska,2009,Male,25-29 years,25-29,362,32186,1124.71
250,Chlamydia,274,Alaska,2009,Male,30-34 years,30-34,187,24485,763.73
251,Chlamydia,274,Alaska,2009,Male,35-39 years,35-39,77,23565,326.76
252,Chlamydia,274,Alaska,2009,Male,40+ years,40+,102,143539,71.06
253,Chlamydia,274,Alaska,2010,Male,0-14 years,0-14,3,80081,3.75
254,Chlamydia,274,Alaska,2010,Male,15-19 years,15-19,340,27179,1250.97
255,Chlamydia,274,Alaska,2010,Male,20-24 years,20-24,871,29706,2932.07
256,Chlamydia,274,Alaska,2010,Male,25-29 years,25-29,461,29307,1573
257,Chlamydia,274,Alaska,2010,Male,30-34 years,30-34,180,24861,724.03
258,Chlamydia,274,Alaska,2010,Male,35-39 years,35-39,94,23731,396.11
259,Chlamydia,274,Alaska,2010,Male,40+ years,40+,109,154763,70.43
260,Chlamydia,274,Alaska,2011,Male,0-14 years,0-14,3,80871,3.71
261,Chlamydia,274,Alaska,2011,Male,15-19 years,15-19,374,27101,1380.02
262,Chlamydia,274,Alaska,2011,Male,20-24 years,20-24,773,30617,2524.74
263,Chlamydia,274,Alaska,2011,Male,25-29 years,25-29,395,29944,1319.13
264,Chlamydia,274,Alaska,2011,Male,30-34 years,30-34,202,25613,788.66
265,Chlamydia,274,Alaska,2011,Male,35-39 years,35-39,67,23084,290.24
266,Chlamydia,274,Alaska,2011,Male,40+ years,40+,124,157962,78.5
267,Chlamydia,274,Alaska,2012,Male,0-14 years,0-14,6,80710,7.43
268,Chlamydia,274,Alaska,2012,Male,15-19 years,15-19,278,26311,1056.59
269,Chlamydia,274,Alaska,2012,Male,20-24 years,20-24,663,33281,1992.13
270,Chlamydia,274,Alaska,2012,Male,25-29 years,25-29,442,31299,1412.19
271,Chlamydia,274,Alaska,2012,Male,30-34 years,30-34,196,27335,717.03
272,Chlamydia,274,Alaska,2012,Male,35-39 years,35-39,75,23325,321.54
273,Chlamydia,274,Alaska,2012,Male,40+ years,40+,132,158977,83.03
274,Chlamydia,274,Alaska,2013,Male,0-14 years,0-14,3,81467,3.68
275,Chlamydia,274,Alaska,2013,Male,15-19 years,15-19,273,26096,1046.14
276,Chlamydia,274,Alaska,2013,Male,20-24 years,20-24,729,36122,2018.16
277,Chlamydia,274,Alaska,2013,Male,25-29 years,25-29,414,33138,1249.32
278,Chlamydia,274,Alaska,2013,Male,30-34 years,30-34,214,28401,753.5
279,Chlamydia,274,Alaska,2013,Male,35-39 years,35-39,90,23548,382.2
280,Chlamydia,274,Alaska,2013,Male,40+ years,40+,152,156796,96.94
281,Chlamydia,274,Alaska,2014,Male,0-14 years,0-14,9,81467,11.05
282,Chlamydia,274,Alaska,2014,Male,15-19 years,15-19,252,26096,965.66
283,Chlamydia,274,Alaska,2014,Male,20-24 years,20-24,680,36122,1882.51
284,Chlamydia,274,Alaska,2014,Male,25-29 years,25-29,446,33138,1345.89
285,Chlamydia,274,Alaska,2014,Male,30-34 years,30-34,206,28401,725.33
286,Chlamydia,274,Alaska,2014,Male,35-39 years,35-39,115,23548,488.36
287,Chlamydia,274,Alaska,2014,Male,40+ years,40+,141,156796,89.93
288,Chlamydia,274,Arizona,1996,Male,0-14 years,0-14,19,523461,3.63
289,Chlamydia,274,Arizona,1996,Male,15-19 years,15-19,516,165283,312.19
290,Chlamydia,274,Arizona,1996,Male,20-24 years,20-24,738,164139,449.62
291,Chlamydia,274,Arizona,1996,Male,25-29 years,25-29,390,182395,213.82
292,Chlamydia,274,Arizona,1996,Male,30-34 years,30-34,185,193790,95.46
293,Chlamydia,274,Arizona,1996,Male,35-39 years,35-39,107,188255,56.84
294,Chlamydia,274,Arizona,1996,Male,40+ years,40+,102,862735,11.82
295,Chlamydia,274,Arizona,1997,Male,0-14 years,0-14,26,530746,4.9
296,Chlamydia,274,Arizona,1997,Male,15-19 years,15-19,551,172731,318.99
297,Chlamydia,274,Arizona,1997,Male,20-24 years,20-24,766,170636,448.91
298,Chlamydia,274,Arizona,1997,Male,25-29 years,25-29,398,188648,210.97
299,Chlamydia,274,Arizona,1997,Male,30-34 years,30-34,215,193672,111.01
300,Chlamydia,274,Arizona,1997,Male,35-39 years,35-39,106,194774,54.42
301,Chlamydia,274,Arizona,1997,Male,40+ years,40+,122,906196,13.46
302,Chlamydia,274,Arizona,1998,Male,0-14 years,0-14,26,552243,4.71
303,Chlamydia,274,Arizona,1998,Male,15-19 years,15-19,686,180618,379.81
304,Chlamydia,274,Arizona,1998,Male,20-24 years,20-24,801,176713,453.28
305,Chlamydia,274,Arizona,1998,Male,25-29 years,25-29,447,191134,233.87
306,Chlamydia,274,Arizona,1998,Male,30-34 years,30-34,214,190931,112.08
307,Chlamydia,274,Arizona,1998,Male,35-39 years,35-39,165,197762,83.43
308,Chlamydia,274,Arizona,1998,Male,40+ years,40+,116,943353,12.3
309,Chlamydia,274,Arizona,1999,Male,0-14 years,0-14,33,573729,5.75
310,Chlamydia,274,Arizona,1999,Male,15-19 years,15-19,699,186468,374.86
311,Chlamydia,274,Arizona,1999,Male,20-24 years,20-24,907,184588,491.37
312,Chlamydia,274,Arizona,1999,Male,25-29 years,25-29,486,193387,251.31
313,Chlamydia,274,Arizona,1999,Male,30-34 years,30-34,216,190370,113.46
314,Chlamydia,274,Arizona,1999,Male,35-39 years,35-39,124,199784,62.07
315,Chlamydia,274,Arizona,1999,Male,40+ years,40+,131,977198,13.41
316,Chlamydia,274,Arizona,2000,Male,0-14 years,0-14,31,612113,5.06
317,Chlamydia,274,Arizona,2000,Male,15-19 years,15-19,581,192286,302.15
318,Chlamydia,274,Arizona,2000,Male,20-24 years,20-24,924,190810,484.25
319,Chlamydia,274,Arizona,2000,Male,25-29 years,25-29,505,193040,261.6
320,Chlamydia,274,Arizona,2000,Male,30-34 years,30-34,259,191102,135.53
321,Chlamydia,274,Arizona,2000,Male,35-39 years,35-39,155,197053,78.66
322,Chlamydia,274,Arizona,2000,Male,40+ years,40+,132,1003548,13.15
323,Chlamydia,274,Arizona,2001,Male,0-14 years,0-14,47,620120,7.58
324,Chlamydia,274,Arizona,2001,Male,15-19 years,15-19,738,193410,381.57
325,Chlamydia,274,Arizona,2001,Male,20-24 years,20-24,1139,197951,575.39
326,Chlamydia,274,Arizona,2001,Male,25-29 years,25-29,626,196279,318.93
327,Chlamydia,274,Arizona,2001,Male,30-34 years,30-34,305,198925,153.32
328,Chlamydia,274,Arizona,2001,Male,35-39 years,35-39,159,198689,80.02
329,Chlamydia,274,Arizona,2001,Male,40+ years,40+,138,1044725,13.21
330,Chlamydia,274,Arizona,2002,Male,0-14 years,0-14,37,636272,5.82
331,Chlamydia,274,Arizona,2002,Male,15-19 years,15-19,785,197443,397.58
332,Chlamydia,274,Arizona,2002,Male,20-24 years,20-24,1186,204341,580.4
333,Chlamydia,274,Arizona,2002,Male,25-29 years,25-29,628,200324,313.49
334,Chlamydia,274,Arizona,2002,Male,30-34 years,30-34,320,205659,155.6
335,Chlamydia,274,Arizona,2002,Male,35-39 years,35-39,168,198578,84.6
336,Chlamydia,274,Arizona,2002,Male,40+ years,40+,179,1083239,16.52
337,Chlamydia,274,Arizona,2003,Male,0-14 years,0-14,33,655150,5.04
338,Chlamydia,274,Arizona,2003,Male,15-19 years,15-19,711,200447,354.71
339,Chlamydia,274,Arizona,2003,Male,20-24 years,20-24,1022,210017,486.63
340,Chlamydia,274,Arizona,2003,Male,25-29 years,25-29,494,209445,235.86
341,Chlamydia,274,Arizona,2003,Male,30-34 years,30-34,239,211342,113.09
342,Chlamydia,274,Arizona,2003,Male,35-39 years,35-39,137,198353,69.07
343,Chlamydia,274,Arizona,2003,Male,40+ years,40+,136,1106753,12.29
344,Chlamydia,274,Arizona,2004,Male,0-14 years,0-14,38,666103,5.7
345,Chlamydia,274,Arizona,2004,Male,15-19 years,15-19,963,206355,466.67
346,Chlamydia,274,Arizona,2004,Male,20-24 years,20-24,1408,215637,652.95
347,Chlamydia,274,Arizona,2004,Male,25-29 years,25-29,720,218615,329.35
348,Chlamydia,274,Arizona,2004,Male,30-34 years,30-34,385,216754,177.62
349,Chlamydia,274,Arizona,2004,Male,35-39 years,35-39,173,201880,85.69
350,Chlamydia,274,Arizona,2004,Male,40+ years,40+,197,1148319,17.16
351,Chlamydia,274,Arizona,2005,Male,0-14 years,0-14,53,677094,7.83
352,Chlamydia,274,Arizona,2005,Male,15-19 years,15-19,1142,214438,532.55
353,Chlamydia,274,Arizona,2005,Male,20-24 years,20-24,1771,220672,802.55
354,Chlamydia,274,Arizona,2005,Male,25-29 years,25-29,1019,229042,444.9
355,Chlamydia,274,Arizona,2005,Male,30-34 years,30-34,515,221271,232.75
356,Chlamydia,274,Arizona,2005,Male,35-39 years,35-39,270,209672,128.77
357,Chlamydia,274,Arizona,2005,Male,40+ years,40+,288,1200885,23.98
358,Chlamydia,274,Arizona,2006,Male,0-14 years,0-14,36,696043,5.17
359,Chlamydia,274,Arizona,2006,Male,15-19 years,15-19,1269,220506,575.5
360,Chlamydia,274,Arizona,2006,Male,20-24 years,20-24,1957,225613,867.41
361,Chlamydia,274,Arizona,2006,Male,25-29 years,25-29,1199,246323,486.76
362,Chlamydia,274,Arizona,2006,Male,30-34 years,30-34,513,223402,229.63
363,Chlamydia,274,Arizona,2006,Male,35-39 years,35-39,279,218563,127.65
364,Chlamydia,274,Arizona,2006,Male,40+ years,40+,335,1255305,26.69
365,Chlamydia,274,Arizona,2007,Male,0-14 years,0-14,46,714074,6.44
366,Chlamydia,274,Arizona,2007,Male,15-19 years,15-19,1477,225557,654.82
367,Chlamydia,274,Arizona,2007,Male,20-24 years,20-24,2129,226577,939.64
368,Chlamydia,274,Arizona,2007,Male,25-29 years,25-29,1224,252522,484.71
369,Chlamydia,274,Arizona,2007,Male,30-34 years,30-34,534,227206,235.03
370,Chlamydia,274,Arizona,2007,Male,35-39 years,35-39,295,225111,131.05
371,Chlamydia,274,Arizona,2007,Male,40+ years,40+,350,1302097,26.88
372,Chlamydia,274,Arizona,2008,Male,0-14 years,0-14,63,732341,8.6
373,Chlamydia,274,Arizona,2008,Male,15-19 years,15-19,1578,230027,686.01
374,Chlamydia,274,Arizona,2008,Male,20-24 years,20-24,2234,227951,980.03
375,Chlamydia,274,Arizona,2008,Male,25-29 years,25-29,1264,257204,491.44
376,Chlamydia,274,Arizona,2008,Male,30-34 years,30-34,578,232475,248.63
377,Chlamydia,274,Arizona,2008,Male,35-39 years,35-39,325,229823,141.41
378,Chlamydia,274,Arizona,2008,Male,40+ years,40+,359,1346870,26.65
379,Chlamydia,274,Arizona,2009,Male,0-14 years,0-14,39,745443,5.23
380,Chlamydia,274,Arizona,2009,Male,15-19 years,15-19,1614,230875,699.08
381,Chlamydia,274,Arizona,2009,Male,20-24 years,20-24,2441,229988,1061.36
382,Chlamydia,274,Arizona,2009,Male,25-29 years,25-29,1412,259873,543.34
383,Chlamydia,274,Arizona,2009,Male,30-34 years,30-34,665,242786,273.9
384,Chlamydia,274,Arizona,2009,Male,35-39 years,35-39,332,231696,143.29
385,Chlamydia,274,Arizona,2009,Male,40+ years,40+,401,1366180,29.35
386,Chlamydia,274,Arizona,2010,Male,0-14 years,0-14,49,692803,7.07
387,Chlamydia,274,Arizona,2010,Male,15-19 years,15-19,1623,237280,684
388,Chlamydia,274,Arizona,2010,Male,20-24 years,20-24,2718,229562,1183.99
389,Chlamydia,274,Arizona,2010,Male,25-29 years,25-29,1411,225608,625.42
390,Chlamydia,274,Arizona,2010,Male,30-34 years,30-34,741,212223,349.16
391,Chlamydia,274,Arizona,2010,Male,35-39 years,35-39,378,210224,179.81
392,Chlamydia,274,Arizona,2010,Male,40+ years,40+,411,1368123,30.04
393,Chlamydia,274,Arizona,2011,Male,0-14 years,0-14,36,691516,5.21
394,Chlamydia,274,Arizona,2011,Male,15-19 years,15-19,1772,232498,762.16
395,Chlamydia,274,Arizona,2011,Male,20-24 years,20-24,2968,240563,1233.77
396,Chlamydia,274,Arizona,2011,Male,25-29 years,25-29,1562,229085,681.84
397,Chlamydia,274,Arizona,2011,Male,30-34 years,30-34,802,217891,368.07
398,Chlamydia,274,Arizona,2011,Male,35-39 years,35-39,412,205346,200.64
399,Chlamydia,274,Arizona,2011,Male,40+ years,40+,500,1406972,35.54
400,Chlamydia,274,Arizona,2012,Male,0-14 years,0-14,32,689437,4.64
401,Chlamydia,274,Arizona,2012,Male,15-19 years,15-19,1732,230837,750.31
402,Chlamydia,274,Arizona,2012,Male,20-24 years,20-24,3102,245965,1261.16
403,Chlamydia,274,Arizona,2012,Male,25-29 years,25-29,1630,229751,709.46
404,Chlamydia,274,Arizona,2012,Male,30-34 years,30-34,800,221385,361.36
405,Chlamydia,274,Arizona,2012,Male,35-39 years,35-39,441,205084,215.03
406,Chlamydia,274,Arizona,2012,Male,40+ years,40+,617,1436024,42.97
407,Chlamydia,274,Arizona,2013,Male,0-14 years,0-14,35,687044,5.09
408,Chlamydia,274,Arizona,2013,Male,15-19 years,15-19,1603,232106,690.63
409,Chlamydia,274,Arizona,2013,Male,20-24 years,20-24,3209,250911,1278.94
410,Chlamydia,274,Arizona,2013,Male,25-29 years,25-29,1730,229533,753.7
411,Chlamydia,274,Arizona,2013,Male,30-34 years,30-34,963,225293,427.44
412,Chlamydia,274,Arizona,2013,Male,35-39 years,35-39,429,206608,207.64
413,Chlamydia,274,Arizona,2013,Male,40+ years,40+,641,1463624,43.8
414,Chlamydia,274,Arizona,2014,Male,0-14 years,0-14,32,687044,4.66
415,Chlamydia,274,Arizona,2014,Male,15-19 years,15-19,1647,232106,709.59
416,Chlamydia,274,Arizona,2014,Male,20-24 years,20-24,3517,250911,1401.69
417,Chlamydia,274,Arizona,2014,Male,25-29 years,25-29,2069,229533,901.39
418,Chlamydia,274,Arizona,2014,Male,30-34 years,30-34,1069,225293,474.49
419,Chlamydia,274,Arizona,2014,Male,35-39 years,35-39,531,206608,257.01
420,Chlamydia,274,Arizona,2014,Male,40+ years,40+,785,1463624,53.63
421,Chlamydia,274,Arkansas,1996,Male,0-14 years,0-14,8,285807,2.8
422,Chlamydia,274,Arkansas,1996,Male,15-19 years,15-19,46,101112,45.49
423,Chlamydia,274,Arkansas,1996,Male,20-24 years,20-24,48,88383,54.31
424,Chlamydia,274,Arkansas,1996,Male,25-29 years,25-29,18,83923,21.45
425,Chlamydia,274,Arkansas,1996,Male,30-34 years,30-34,16,91818,17.43
426,Chlamydia,274,Arkansas,1996,Male,35-39 years,35-39,6,95861,6.26
427,Chlamydia,274,Arkansas,1996,Male,40+ years,40+,10,501502,1.99
428,Chlamydia,274,Arkansas,1996,Male,Unknown,99,25,,
429,Chlamydia,274,Arkansas,1997,Male,0-14 years,0-14,12,286248,4.19
430,Chlamydia,274,Arkansas,1997,Male,15-19 years,15-19,36,102168,35.24
431,Chlamydia,274,Arkansas,1997,Male,20-24 years,20-24,54,88949,60.71
432,Chlamydia,274,Arkansas,1997,Male,25-29 years,25-29,23,86025,26.74
433,Chlamydia,274,Arkansas,1997,Male,30-34 years,30-34,13,90022,14.44
434,Chlamydia,274,Arkansas,1997,Male,35-39 years,35-39,9,96909,9.29
435,Chlamydia,274,Arkansas,1997,Male,40+ years,40+,7,513615,1.36
436,Chlamydia,274,Arkansas,1998,Male,0-14 years,0-14,7,288239,2.43
437,Chlamydia,274,Arkansas,1998,Male,15-19 years,15-19,74,103032,71.82
438,Chlamydia,274,Arkansas,1998,Male,20-24 years,20-24,106,89645,118.24
439,Chlamydia,274,Arkansas,1998,Male,25-29 years,25-29,45,87477,51.44
440,Chlamydia,274,Arkansas,1998,Male,30-34 years,30-34,16,87967,18.19
441,Chlamydia,274,Arkansas,1998,Male,35-39 years,35-39,9,97811,9.2
442,Chlamydia,274,Arkansas,1998,Male,40+ years,40+,6,523698,1.15
443,Chlamydia,274,Arkansas,1998,Male,Unknown,99,4,,
444,Chlamydia,274,Arkansas,1999,Male,0-14 years,0-14,10,288244,3.47
445,Chlamydia,274,Arkansas,1999,Male,15-19 years,15-19,380,102853,369.46
446,Chlamydia,274,Arkansas,1999,Male,20-24 years,20-24,511,90577,564.16
447,Chlamydia,274,Arkansas,1999,Male,25-29 years,25-29,191,88654,215.44
448,Chlamydia,274,Arkansas,1999,Male,30-34 years,30-34,76,87395,86.96
449,Chlamydia,274,Arkansas,1999,Male,35-39 years,35-39,33,98967,33.34
450,Chlamydia,274,Arkansas,1999,Male,40+ years,40+,43,535725,8.03
451,Chlamydia,274,Arkansas,1999,Male,Unknown,99,3,,
452,Chlamydia,274,Arkansas,2000,Male,0-14 years,0-14,14,288051,4.86
453,Chlamydia,274,Arkansas,2000,Male,15-19 years,15-19,379,101828,372.2
454,Chlamydia,274,Arkansas,2000,Male,20-24 years,20-24,483,92668,521.22
455,Chlamydia,274,Arkansas,2000,Male,25-29 years,25-29,180,88575,203.22
456,Chlamydia,274,Arkansas,2000,Male,30-34 years,30-34,74,88595,83.53
457,Chlamydia,274,Arkansas,2000,Male,35-39 years,35-39,27,98820,27.32
458,Chlamydia,274,Arkansas,2000,Male,40+ years,40+,37,549005,6.74
459,Chlamydia,274,Arkansas,2000,Male,Unknown,99,10,,
460,Chlamydia,274,Arkansas,2001,Male,0-14 years,0-14,13,288220,4.51
461,Chlamydia,274,Arkansas,2001,Male,15-19 years,15-19,373,101071,369.05
462,Chlamydia,274,Arkansas,2001,Male,20-24 years,20-24,591,95375,619.66
463,Chlamydia,274,Arkansas,2001,Male,25-29 years,25-29,200,87513,228.54
